"filename", "language", "JavaScript", "PHP", "JSON", "XML", "Markdown", "SCSS", "PostCSS", "MS SQL", "comment", "blank", "total"
"/home/zougmore/annuaire5/resources/views/auth/register.blade.php", "PHP", 0, 272, 0, 0, 0, 0, 0, 0, 0, 23, 295
"/home/zougmore/annuaire5/resources/views/auth/reset-password.blade.php", "PHP", 0, 246, 0, 0, 0, 0, 0, 0, 1, 19, 266
"/home/zougmore/annuaire5/resources/views/auth/verify-email.blade.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/home/zougmore/annuaire5/resources/views/auth/verify.blade.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/home/zougmore/annuaire5/resources/views/components/application-logo.blade.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/zougmore/annuaire5/resources/views/components/auth-session-status.blade.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/zougmore/annuaire5/resources/views/components/danger-button.blade.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/zougmore/annuaire5/resources/views/components/dropdown-link.blade.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/zougmore/annuaire5/resources/views/components/dropdown.blade.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"/home/zougmore/annuaire5/resources/views/components/input-error.blade.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/home/zougmore/annuaire5/resources/views/components/input-label.blade.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/zougmore/annuaire5/resources/views/components/modal.blade.php", "PHP", 0, 73, 0, 0, 0, 0, 0, 0, 2, 4, 79
"/home/zougmore/annuaire5/resources/views/components/nav-link.blade.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/home/zougmore/annuaire5/resources/views/components/primary-button.blade.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/zougmore/annuaire5/resources/views/components/responsive-nav-link.blade.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/home/zougmore/annuaire5/resources/views/components/secondary-button.blade.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/zougmore/annuaire5/resources/views/components/text-input.blade.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/zougmore/annuaire5/resources/views/dashboard.blade.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/zougmore/annuaire5/resources/views/dashboards/drh.blade.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/zougmore/annuaire5/resources/views/dashboards/president.blade.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/zougmore/annuaire5/resources/views/dashboards/responsable.blade.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/zougmore/annuaire5/resources/views/dashboards/sg.blade.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/zougmore/annuaire5/resources/views/demandes/create.blade.php", "PHP", 0, 184, 0, 0, 0, 0, 0, 0, 7, 33, 224
"/home/zougmore/annuaire5/resources/views/demandes/edit.blade.php", "PHP", 0, 179, 0, 0, 0, 0, 0, 0, 6, 20, 205
"/home/zougmore/annuaire5/resources/views/demandes/index.blade.php", "PHP", 0, 134, 0, 0, 0, 0, 0, 0, 0, 9, 143
"/home/zougmore/annuaire5/resources/views/demandes/partials/actions.blade.php", "PHP", 0, 118, 0, 0, 0, 0, 0, 0, 0, 9, 127
"/home/zougmore/annuaire5/resources/views/demandes/partials/basic-info.blade.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 5, 61
"/home/zougmore/annuaire5/resources/views/demandes/partials/content.blade.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 0, 4, 76
"/home/zougmore/annuaire5/resources/views/demandes/partials/header.blade.php", "PHP", 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 56
"/home/zougmore/annuaire5/resources/views/demandes/partials/main-info.blade.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 3, 48
"/home/zougmore/annuaire5/resources/views/demandes/partials/period-info.blade.php", "PHP", 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 88
"/home/zougmore/annuaire5/resources/views/demandes/partials/status-badge.blade.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 1, 1, 36
"/home/zougmore/annuaire5/resources/views/demandes/partials/status-icon.blade.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 34
"/home/zougmore/annuaire5/resources/views/demandes/partials/timeline.blade.php", "PHP", 0, 182, 0, 0, 0, 0, 0, 0, 0, 11, 193
"/home/zougmore/annuaire5/resources/views/demandes/partials/toutes-demandes.blade.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 46
"/home/zougmore/annuaire5/resources/views/demandes/show.blade.php", "PHP", 0, 108, 0, 0, 0, 0, 0, 0, 0, 10, 118
"/home/zougmore/annuaire5/resources/views/drh/dashboard.blade.php", "PHP", 0, 487, 0, 0, 0, 0, 0, 0, 6, 43, 536
"/home/zougmore/annuaire5/resources/views/drh/demande-show.blade.php", "PHP", 0, 349, 0, 0, 0, 0, 0, 0, 0, 20, 369
"/home/zougmore/annuaire5/resources/views/drh/mes-demandes.blade.php", "PHP", 0, 80, 0, 0, 0, 0, 0, 0, 0, 2, 82
"/home/zougmore/annuaire5/resources/views/drh/rapports/create.blade.php", "PHP", 0, 382, 0, 0, 0, 0, 0, 0, 10, 57, 449
"/home/zougmore/annuaire5/resources/views/drh/rapports/index.blade.php", "PHP", 0, 396, 0, 0, 0, 0, 0, 0, 9, 59, 464
"/home/zougmore/annuaire5/resources/views/drh/rapports/pdf.blade.php", "PHP", 0, 124, 0, 0, 0, 0, 0, 0, 0, 5, 129
"/home/zougmore/annuaire5/resources/views/drh/rapports/show.blade.php", "PHP", 0, 391, 0, 0, 0, 0, 0, 0, 11, 57, 459
"/home/zougmore/annuaire5/resources/views/drh/toutes-demandes.blade.php", "PHP", 0, 93, 0, 0, 0, 0, 0, 0, 0, 2, 95
"/home/zougmore/annuaire5/resources/views/home.blade.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/home/zougmore/annuaire5/resources/views/layouts/admin.blade.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/home/zougmore/annuaire5/resources/views/layouts/app.blade.php", "PHP", 0, 76, 0, 0, 0, 0, 0, 0, 1, 20, 97
"/home/zougmore/annuaire5/resources/views/layouts/footer.blade.php", "PHP", 0, 151, 0, 0, 0, 0, 0, 0, 1, 10, 162
"/home/zougmore/annuaire5/resources/views/layouts/guest.blade.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 7, 38
"/home/zougmore/annuaire5/resources/views/layouts/header.blade.php", "PHP", 0, 193, 0, 0, 0, 0, 0, 0, 3, 19, 215
"/home/zougmore/annuaire5/resources/views/layouts/navigation.blade.php", "PHP", 0, 75, 0, 0, 0, 0, 0, 0, 0, 11, 86
"/home/zougmore/annuaire5/resources/views/notifications/index.blade.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/zougmore/annuaire5/resources/views/president/dashboard.blade.php", "PHP", 0, 393, 0, 0, 0, 0, 0, 0, 6, 28, 427
"/home/zougmore/annuaire5/resources/views/president/demandes-show.blade.php", "PHP", 0, 265, 0, 0, 0, 0, 0, 0, 1, 19, 285
"/home/zougmore/annuaire5/resources/views/profile/edit.blade.php", "PHP", 0, 212, 0, 0, 0, 0, 0, 0, 0, 23, 235
"/home/zougmore/annuaire5/resources/views/profile/partials/delete-user-form.blade.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 11, 56
"/home/zougmore/annuaire5/resources/views/profile/partials/update-password-form.blade.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"/home/zougmore/annuaire5/resources/views/profile/partials/update-profile-information-form.blade.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 11, 65
"/home/zougmore/annuaire5/resources/views/profile/show.blade.php", "PHP", 0, 143, 0, 0, 0, 0, 0, 0, 0, 12, 155
"/home/zougmore/annuaire5/resources/views/responsable/dashboard.blade.php", "PHP", 0, 435, 0, 0, 0, 0, 0, 0, 7, 36, 478
"/home/zougmore/annuaire5/resources/views/responsable/mes-demandes.blade.php", "PHP", 0, 192, 0, 0, 0, 0, 0, 0, 0, 8, 200
"/home/zougmore/annuaire5/resources/views/sg/dashboard.blade.php", "PHP", 0, 393, 0, 0, 0, 0, 0, 0, 6, 28, 427
"/home/zougmore/annuaire5/resources/views/sg/demandes-show.blade.php", "PHP", 0, 265, 0, 0, 0, 0, 0, 0, 1, 19, 285
"/home/zougmore/annuaire5/resources/views/users/create.blade.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/home/zougmore/annuaire5/resources/views/users/edit.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/zougmore/annuaire5/resources/views/users/index.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/home/zougmore/annuaire5/resources/views/users/show.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/zougmore/annuaire5/resources/views/welcome.blade.php", "PHP", 0, 102, 0, 0, 0, 0, 0, 0, 0, 14, 116
"/home/zougmore/annuaire5/routes/api.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 11, 5, 30
"/home/zougmore/annuaire5/routes/auth.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 4, 16, 60
"/home/zougmore/annuaire5/routes/console.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/home/zougmore/annuaire5/routes/web.php", "PHP", 0, 242, 0, 0, 0, 0, 0, 0, 60, 55, 357
"/home/zougmore/annuaire5/tailwind.config.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"/home/zougmore/annuaire5/test-route.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 1, 4, 18
"/home/zougmore/annuaire5/tests/Feature/Auth/AuthenticationTest.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 13, 42
"/home/zougmore/annuaire5/tests/Feature/Auth/EmailVerificationTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 14, 47
"/home/zougmore/annuaire5/tests/Feature/Auth/PasswordConfirmationTest.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 11, 33
"/home/zougmore/annuaire5/tests/Feature/Auth/PasswordResetTest.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 0, 20, 61
"/home/zougmore/annuaire5/tests/Feature/Auth/PasswordUpdateTest.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 9, 41
"/home/zougmore/annuaire5/tests/Feature/Auth/RegistrationTest.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/home/zougmore/annuaire5/tests/Feature/ExampleTest.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/home/zougmore/annuaire5/tests/Feature/ProfileTest.php", "PHP", 0, 64, 0, 0, 0, 0, 0, 0, 0, 22, 86
"/home/zougmore/annuaire5/tests/Pest.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 31, 7, 48
"/home/zougmore/annuaire5/tests/TestCase.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 1, 4, 11
"/home/zougmore/annuaire5/tests/Unit/ExampleTest.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/zougmore/annuaire5/vite.config.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"Total", "-", 44, 18732, 14911, 34, 40, 7, 823, 32, 3016, 3406, 41045
